filename,xmin,ymin,xmax,ymax,class
images/image377.jpg,319,283,395,442,healthy
images/image982.jpg,1,194,95,310,healthy
images/image982.jpg,28,65,151,173,healthy
images/image982.jpg,285,436,491,557,healthy
images/image982.jpg,174,663,305,742,healthy
images/image982.jpg,4,611,165,742,healthy
images/image982.jpg,698,523,748,704,stressed
images/image982.jpg,526,513,623,678,stressed
images/image982.jpg,320,587,521,741,stressed
images/image982.jpg,1,449,178,595,stressed
images/image982.jpg,186,414,263,541,stressed
images/image982.jpg,5,1,202,56,stressed
images/image982.jpg,705,112,750,204,stressed
images/image982.jpg,565,208,744,381,stressed
images/image982.jpg,603,40,698,213,stressed
images/image982.jpg,415,1,590,142,stressed
images/image982.jpg,424,153,557,330,stressed
images/image982.jpg,273,211,414,339,stressed
images/image982.jpg,237,4,396,182,stressed
images/image376.jpg,15,635,196,740,healthy
images/image376.jpg,462,590,633,740,healthy
images/image376.jpg,56,155,172,257,healthy
images/image376.jpg,545,91,633,236,healthy
images/image376.jpg,383,197,515,266,healthy
images/image376.jpg,281,324,432,437,healthy
images/image376.jpg,44,62,212,149,stressed
images/image376.jpg,1,4,79,44,stressed
images/image376.jpg,149,5,318,48,stressed
images/image376.jpg,339,1,501,170,stressed
images/image376.jpg,513,2,733,86,stressed
images/image376.jpg,693,423,746,532,stressed
images/image376.jpg,452,433,663,581,stressed
images/image376.jpg,660,596,718,735,stressed
images/image376.jpg,379,604,451,731,stressed
images/image376.jpg,224,613,314,735,stressed
images/image376.jpg,6,344,157,615,stressed
images/image376.jpg,163,329,270,548,stressed
images/image376.jpg,293,445,435,580,stressed
images/image376.jpg,255,90,301,169,stressed
images/image980.jpg,15,1,189,199,healthy
images/image980.jpg,5,214,147,294,healthy
images/image980.jpg,12,418,166,607,healthy
images/image980.jpg,206,42,306,195,healthy
images/image980.jpg,358,7,503,231,healthy
images/image980.jpg,666,12,748,235,healthy
images/image980.jpg,520,138,632,253,healthy
images/image980.jpg,514,2,656,58,healthy
images/image980.jpg,190,283,320,413,stressed
images/image980.jpg,337,378,427,545,stressed
images/image980.jpg,441,341,568,486,stressed
images/image980.jpg,273,556,416,700,stressed
images/image980.jpg,438,495,533,691,stressed
images/image980.jpg,553,571,749,741,stressed
images/image980.jpg,580,403,741,539,stressed
images/image980.jpg,1,282,180,413,stressed
images/image1274.jpg,481,5,731,192,healthy
images/image1274.jpg,303,15,465,178,healthy
images/image1274.jpg,93,3,277,190,healthy
images/image1274.jpg,6,144,73,345,healthy
images/image1274.jpg,457,202,683,294,healthy
images/image1274.jpg,560,429,655,564,healthy
images/image1274.jpg,369,512,553,646,healthy
images/image1274.jpg,16,656,430,746,stressed
images/image1274.jpg,27,404,214,619,stressed
images/image1274.jpg,78,197,307,394,stressed
images/image1274.jpg,320,236,448,341,stressed
images/image1274.jpg,302,353,503,481,stressed
images/image1274.jpg,506,303,726,406,stressed
images/image1281.jpg,1,631,172,748,stressed
images/image1281.jpg,189,613,326,750,stressed
images/image1281.jpg,508,702,586,742,stressed
images/image1281.jpg,555,405,748,573,stressed
images/image1281.jpg,590,252,738,394,stressed
images/image1281.jpg,439,194,570,321,stressed
images/image1281.jpg,436,340,538,515,stressed
images/image1281.jpg,297,388,419,502,stressed
images/image1281.jpg,330,210,427,372,stressed
images/image1281.jpg,171,130,323,266,stressed
images/image1281.jpg,1,114,156,266,stressed
images/image1281.jpg,7,1,199,95,healthy
images/image1281.jpg,216,1,286,62,healthy
images/image1281.jpg,346,1,576,100,healthy
images/image1281.jpg,600,1,745,71,healthy
images/image1281.jpg,5,274,154,486,healthy
images/image1281.jpg,346,633,463,741,healthy
images/image1281.jpg,704,79,750,175,healthy
images/image381.jpg,1,631,172,748,stressed
images/image381.jpg,189,613,326,750,stressed
images/image381.jpg,508,702,586,742,stressed
images/image381.jpg,555,405,748,573,stressed
images/image381.jpg,590,252,738,394,stressed
images/image381.jpg,439,194,570,321,stressed
images/image381.jpg,436,340,538,515,stressed
images/image381.jpg,297,388,419,502,stressed
images/image381.jpg,330,210,427,372,stressed
images/image381.jpg,171,130,323,266,stressed
images/image381.jpg,1,114,156,266,stressed
images/image381.jpg,7,1,199,95,healthy
images/image381.jpg,216,1,286,62,healthy
images/image381.jpg,346,1,576,100,healthy
images/image381.jpg,600,1,745,71,healthy
images/image381.jpg,5,274,154,486,healthy
images/image381.jpg,346,633,463,741,healthy
images/image381.jpg,704,79,750,175,healthy
images/image93.jpg,1,633,274,741,stressed
images/image93.jpg,129,531,261,625,stressed
images/image93.jpg,368,628,684,750,stressed
images/image93.jpg,458,464,627,594,stressed
images/image93.jpg,646,348,750,537,stressed
images/image93.jpg,3,108,163,278,stressed
images/image93.jpg,111,285,238,463,stressed
images/image93.jpg,176,39,328,261,stressed
images/image93.jpg,360,172,507,363,stressed
images/image93.jpg,251,269,338,382,stressed
images/image93.jpg,340,6,432,154,stressed
images/image93.jpg,620,67,736,242,stressed
images/image93.jpg,516,139,606,228,stressed
images/image93.jpg,450,1,613,116,stressed
images/image93.jpg,668,3,750,39,stressed
images/image93.jpg,4,314,89,390,stressed
images/image93.jpg,279,442,451,621,healthy
images/image81.jpg,1,631,172,748,stressed
images/image81.jpg,189,613,326,750,stressed
images/image81.jpg,508,702,586,742,stressed
images/image81.jpg,555,405,748,573,stressed
images/image81.jpg,590,252,738,394,stressed
images/image81.jpg,439,194,570,321,stressed
images/image81.jpg,436,340,538,515,stressed
images/image81.jpg,297,388,419,502,stressed
images/image81.jpg,330,210,427,372,stressed
images/image81.jpg,171,130,323,266,stressed
images/image81.jpg,1,114,156,266,stressed
images/image81.jpg,7,1,199,95,healthy
images/image81.jpg,216,1,286,62,healthy
images/image81.jpg,346,1,576,100,healthy
images/image81.jpg,600,1,745,71,healthy
images/image81.jpg,5,274,154,486,healthy
images/image81.jpg,346,633,463,741,healthy
images/image81.jpg,704,79,750,175,healthy
images/image369.jpg,13,1,192,110,stressed
images/image369.jpg,1,453,227,747,stressed
images/image369.jpg,240,538,508,749,stressed
images/image369.jpg,594,324,746,529,stressed
images/image369.jpg,577,103,747,306,stressed
images/image369.jpg,279,252,481,462,stressed
images/image369.jpg,1,129,185,370,stressed
images/image369.jpg,618,589,741,745,stressed
images/image369.jpg,405,77,540,242,stressed
images/image369.jpg,202,13,347,229,stressed
images/image369.jpg,369,4,733,56,healthy
images/image369.jpg,532,520,596,741,healthy
images/image690.jpg,641,5,750,109,healthy
images/image690.jpg,636,113,739,252,healthy
images/image690.jpg,472,2,628,129,healthy
images/image690.jpg,491,138,626,227,healthy
images/image690.jpg,316,94,463,219,stressed
images/image690.jpg,311,3,441,77,stressed
images/image690.jpg,191,1,299,146,stressed
images/image690.jpg,64,28,170,192,stressed
images/image690.jpg,2,1,57,117,stressed
images/image690.jpg,16,306,139,486,stressed
images/image690.jpg,1,545,119,675,stressed
images/image690.jpg,202,338,388,497,stressed
images/image690.jpg,290,520,439,738,stressed
images/image690.jpg,439,279,590,427,stressed
images/image690.jpg,503,635,750,741,stressed
images/image690.jpg,573,441,746,626,stressed
images/image690.jpg,452,442,554,613,stressed
images/image1275.jpg,43,240,221,453,stressed
images/image1275.jpg,3,533,191,740,stressed
images/image1275.jpg,690,621,750,734,stressed
images/image1275.jpg,389,636,682,745,stressed
images/image1275.jpg,205,612,376,737,stressed
images/image1275.jpg,187,106,312,238,stressed
images/image1275.jpg,377,308,477,478,stressed
images/image1275.jpg,340,120,482,305,stressed
images/image1275.jpg,506,110,739,260,stressed
images/image1275.jpg,1,98,133,179,stressed
images/image1275.jpg,414,1,721,102,healthy
images/image1275.jpg,16,1,377,69,healthy
images/image1275.jpg,499,273,644,458,healthy
images/image1275.jpg,210,506,398,594,healthy
images/image1275.jpg,251,269,297,357,stressed
images/image387.jpg,1,185,111,365,stressed
images/image387.jpg,72,383,183,579,stressed
images/image387.jpg,1,383,46,525,stressed
images/image387.jpg,123,244,202,356,stressed
images/image387.jpg,337,504,441,611,stressed
images/image387.jpg,195,385,318,537,stressed
images/image387.jpg,407,649,579,748,stressed
images/image387.jpg,33,706,102,750,stressed
images/image387.jpg,174,698,325,750,stressed
images/image387.jpg,218,255,356,381,stressed
images/image387.jpg,383,267,523,395,stressed
images/image387.jpg,329,402,446,490,stressed
images/image387.jpg,643,330,750,465,stressed
images/image387.jpg,638,487,750,617,stressed
images/image387.jpg,4,1,120,104,healthy
images/image387.jpg,140,1,238,69,healthy
images/image387.jpg,248,32,341,204,healthy
images/image387.jpg,374,1,518,220,healthy
images/image387.jpg,530,104,743,258,healthy
images/image387.jpg,530,4,744,91,healthy
images/image387.jpg,556,278,630,396,healthy
images/image387.jpg,466,411,618,564,healthy
images/image82.jpg,1,194,95,310,healthy
images/image82.jpg,28,65,151,173,healthy
images/image82.jpg,285,436,491,557,healthy
images/image82.jpg,174,663,305,742,healthy
images/image82.jpg,4,611,165,742,healthy
images/image82.jpg,698,523,748,704,stressed
images/image82.jpg,526,513,623,678,stressed
images/image82.jpg,320,587,521,741,stressed
images/image82.jpg,1,449,178,595,stressed
images/image82.jpg,186,414,263,541,stressed
images/image82.jpg,5,1,202,56,stressed
images/image82.jpg,705,112,750,204,stressed
images/image82.jpg,565,208,744,381,stressed
images/image82.jpg,603,40,698,213,stressed
images/image82.jpg,415,1,590,142,stressed
images/image82.jpg,424,153,557,330,stressed
images/image82.jpg,273,211,414,339,stressed
images/image82.jpg,237,4,396,182,stressed
images/image1287.jpg,1,185,111,365,stressed
images/image1287.jpg,72,383,183,579,stressed
images/image1287.jpg,1,383,46,525,stressed
images/image1287.jpg,123,244,202,356,stressed
images/image1287.jpg,337,504,441,611,stressed
images/image1287.jpg,195,385,318,537,stressed
images/image1287.jpg,407,649,579,748,stressed
images/image1287.jpg,33,706,102,750,stressed
images/image1287.jpg,174,698,325,750,stressed
images/image1287.jpg,218,255,356,381,stressed
images/image1287.jpg,383,267,523,395,stressed
images/image1287.jpg,329,402,446,490,stressed
images/image1287.jpg,643,330,750,465,stressed
images/image1287.jpg,638,487,750,617,stressed
images/image1287.jpg,4,1,120,104,healthy
images/image1287.jpg,140,1,238,69,healthy
images/image1287.jpg,248,32,341,204,healthy
images/image1287.jpg,374,1,518,220,healthy
images/image1287.jpg,530,104,743,258,healthy
images/image1287.jpg,530,4,744,91,healthy
images/image1287.jpg,556,278,630,396,healthy
images/image1287.jpg,466,411,618,564,healthy
images/image679.jpg,601,557,750,746,stressed
images/image679.jpg,439,514,587,750,stressed
images/image679.jpg,298,521,431,748,stressed
images/image679.jpg,202,417,312,556,stressed
images/image679.jpg,10,415,169,560,stressed
images/image679.jpg,290,8,465,123,stressed
images/image679.jpg,172,29,270,202,stressed
images/image679.jpg,1,4,122,140,stressed
images/image679.jpg,7,208,329,380,healthy
images/image679.jpg,22,575,132,732,healthy
images/image679.jpg,564,4,750,161,healthy
images/image679.jpg,471,1,552,232,healthy
images/image679.jpg,648,169,733,370,healthy
images/image679.jpg,371,254,565,412,healthy
images/image679.jpg,337,135,446,237,healthy
images/image694.jpg,337,613,518,750,healthy
images/image694.jpg,303,335,489,514,healthy
images/image694.jpg,168,174,363,292,stressed
images/image694.jpg,82,5,221,160,stressed
images/image694.jpg,9,1,68,112,stressed
images/image694.jpg,1,193,35,361,stressed
images/image694.jpg,68,194,151,253,stressed
images/image694.jpg,650,1,750,95,stressed
images/image694.jpg,549,3,637,99,stressed
images/image694.jpg,395,38,551,221,stressed
images/image694.jpg,236,1,378,157,stressed
images/image694.jpg,522,330,677,478,stressed
images/image694.jpg,180,392,294,540,stressed
images/image694.jpg,698,237,750,394,stressed
images/image694.jpg,577,530,743,690,stressed
images/image694.jpg,431,483,571,602,stressed
images/image694.jpg,177,539,315,635,stressed
images/image694.jpg,165,644,320,745,stressed
images/image694.jpg,3,505,151,744,stressed
images/image672.jpg,291,1,460,71,healthy
images/image672.jpg,626,1,735,116,healthy
images/image672.jpg,3,587,106,750,healthy
images/image672.jpg,411,583,535,750,healthy
images/image672.jpg,222,453,465,573,healthy
images/image672.jpg,53,412,206,565,healthy
images/image672.jpg,494,105,655,200,healthy
images/image672.jpg,1,53,188,194,stressed
images/image672.jpg,4,195,191,302,stressed
images/image672.jpg,35,307,180,398,stressed
images/image672.jpg,212,223,371,433,stressed
images/image672.jpg,281,115,463,210,stressed
images/image672.jpg,383,217,516,439,stressed
images/image672.jpg,489,449,604,575,stressed
images/image672.jpg,622,421,750,598,stressed
images/image672.jpg,620,240,750,401,stressed
images/image672.jpg,529,216,604,387,stressed
images/image986.jpg,530,1,745,150,healthy
images/image986.jpg,532,157,740,398,healthy
images/image986.jpg,310,7,507,142,healthy
images/image986.jpg,372,152,512,385,healthy
images/image986.jpg,256,164,361,337,healthy
images/image986.jpg,171,6,291,131,healthy
images/image986.jpg,172,131,253,219,healthy
images/image986.jpg,1,144,111,254,healthy
images/image986.jpg,601,642,733,749,healthy
images/image986.jpg,468,596,572,740,healthy
images/image986.jpg,533,436,653,597,healthy
images/image986.jpg,1,370,128,515,stressed
images/image986.jpg,60,587,169,742,stressed
images/image986.jpg,1,533,51,667,stressed
images/image986.jpg,318,580,456,746,stressed
images/image986.jpg,174,597,316,687,stressed
images/image986.jpg,221,412,370,572,stressed
images/image986.jpg,146,403,205,520,stressed
images/image986.jpg,15,46,135,140,stressed
images/image986.jpg,383,407,524,575,stressed
images/image986.jpg,668,486,745,635,stressed
images/image970.jpg,89,633,473,742,healthy
images/image970.jpg,74,477,176,604,healthy
images/image970.jpg,530,348,640,566,healthy
images/image970.jpg,637,227,750,307,healthy
images/image970.jpg,308,157,440,249,healthy
images/image970.jpg,6,2,216,163,stressed
images/image970.jpg,297,49,440,144,stressed
images/image970.jpg,605,1,745,80,stressed
images/image970.jpg,1,242,190,467,stressed
images/image970.jpg,1,507,54,632,stressed
images/image970.jpg,195,466,469,630,stressed
images/image970.jpg,257,311,522,449,stressed
images/image970.jpg,488,575,596,747,stressed
images/image970.jpg,606,577,746,748,stressed
images/image970.jpg,647,379,740,563,stressed
images/image970.jpg,453,5,562,170,stressed
images/image970.jpg,639,116,739,194,stressed
images/image970.jpg,221,2,405,40,stressed
images/image976.jpg,15,635,196,740,healthy
images/image976.jpg,462,590,633,740,healthy
images/image976.jpg,56,155,172,257,healthy
images/image976.jpg,545,91,633,236,healthy
images/image976.jpg,383,197,515,266,healthy
images/image976.jpg,281,324,432,437,healthy
images/image976.jpg,44,62,212,149,stressed
images/image976.jpg,1,4,79,44,stressed
images/image976.jpg,149,5,318,48,stressed
images/image976.jpg,339,1,501,170,stressed
images/image976.jpg,513,2,733,86,stressed
images/image976.jpg,693,423,746,532,stressed
images/image976.jpg,452,433,663,581,stressed
images/image976.jpg,660,596,718,735,stressed
images/image976.jpg,379,604,451,731,stressed
images/image976.jpg,224,613,314,735,stressed
images/image976.jpg,6,344,157,615,stressed
images/image976.jpg,163,329,270,548,stressed
images/image976.jpg,293,445,435,580,stressed
images/image976.jpg,255,90,301,169,stressed
images/image671.jpg,282,18,460,218,stressed
images/image671.jpg,1,226,196,424,stressed
images/image671.jpg,547,364,750,577,stressed
images/image671.jpg,488,575,569,749,stressed
images/image671.jpg,199,279,529,471,stressed
images/image671.jpg,188,481,515,570,stressed
images/image671.jpg,598,3,747,146,stressed
images/image671.jpg,41,7,162,94,healthy
images/image671.jpg,603,161,746,232,healthy
images/image671.jpg,244,591,463,738,healthy
images/image671.jpg,54,438,162,679,healthy
images/image671.jpg,541,236,638,346,healthy
images/image671.jpg,683,580,743,740,healthy
images/image94.jpg,337,613,518,750,healthy
images/image94.jpg,303,335,489,514,healthy
images/image94.jpg,168,174,363,292,stressed
images/image94.jpg,82,5,221,160,stressed
images/image94.jpg,9,1,68,112,stressed
images/image94.jpg,1,193,35,361,stressed
images/image94.jpg,68,194,151,253,stressed
images/image94.jpg,650,1,750,95,stressed
images/image94.jpg,549,3,637,99,stressed
images/image94.jpg,395,38,551,221,stressed
images/image94.jpg,236,1,378,157,stressed
images/image94.jpg,522,330,677,478,stressed
images/image94.jpg,180,392,294,540,stressed
images/image94.jpg,698,237,750,394,stressed
images/image94.jpg,577,530,743,690,stressed
images/image94.jpg,431,483,571,602,stressed
images/image94.jpg,177,539,315,635,stressed
images/image94.jpg,165,644,320,745,stressed
images/image94.jpg,3,505,151,744,stressed
images/image90.jpg,641,5,750,109,healthy
images/image90.jpg,636,113,739,252,healthy
images/image90.jpg,472,2,628,129,healthy
images/image90.jpg,491,138,626,227,healthy
images/image90.jpg,316,94,463,219,stressed
images/image90.jpg,311,3,441,77,stressed
images/image90.jpg,191,1,299,146,stressed
images/image90.jpg,64,28,170,192,stressed
images/image90.jpg,2,1,57,117,stressed
images/image90.jpg,16,306,139,486,stressed
images/image90.jpg,1,545,119,675,stressed
images/image90.jpg,202,338,388,497,stressed
images/image90.jpg,290,520,439,738,stressed
images/image90.jpg,439,279,590,427,stressed
images/image90.jpg,503,635,750,741,stressed
images/image90.jpg,573,441,746,626,stressed
images/image90.jpg,452,442,554,613,stressed
images/image992.jpg,622,1,745,121,healthy
images/image992.jpg,1,219,178,373,healthy
images/image992.jpg,83,44,220,206,healthy
images/image992.jpg,504,248,678,399,healthy
images/image992.jpg,1,442,160,585,healthy
images/image992.jpg,539,532,710,712,healthy
images/image992.jpg,412,563,531,750,healthy
images/image992.jpg,307,603,403,750,healthy
images/image992.jpg,356,88,519,222,stressed
images/image992.jpg,293,1,444,78,stressed
images/image992.jpg,456,4,613,89,stressed
images/image992.jpg,13,1,73,174,stressed
images/image992.jpg,100,1,260,41,stressed
images/image992.jpg,685,237,750,394,stressed
images/image992.jpg,607,414,750,529,stressed
images/image992.jpg,379,288,495,414,stressed
images/image992.jpg,179,435,349,585,stressed
images/image992.jpg,186,598,300,750,stressed
images/image992.jpg,1,602,153,748,stressed
images/image992.jpg,357,423,478,548,stressed
images/image992.jpg,273,83,345,149,stressed
images/image689.jpg,11,465,133,620,stressed
images/image689.jpg,2,640,132,750,stressed
images/image689.jpg,657,70,750,218,stressed
images/image689.jpg,312,164,426,354,stressed
images/image689.jpg,388,1,512,150,stressed
images/image689.jpg,226,21,370,137,stressed
images/image689.jpg,171,142,303,286,stressed
images/image689.jpg,1,140,153,329,stressed
images/image689.jpg,1,1,194,122,stressed
images/image689.jpg,265,657,456,750,stressed
images/image689.jpg,191,471,366,656,stressed
images/image689.jpg,473,605,627,750,stressed
images/image689.jpg,386,529,602,600,stressed
images/image689.jpg,472,163,571,328,healthy
images/image689.jpg,597,236,737,369,healthy
images/image689.jpg,534,1,639,163,healthy
images/image689.jpg,665,591,746,750,healthy
images/image689.jpg,439,417,603,523,healthy
images/image1277.jpg,26,1,254,181,stressed
images/image1277.jpg,682,358,745,486,stressed
images/image1277.jpg,372,82,485,173,stressed
images/image1277.jpg,358,1,521,47,stressed
images/image1277.jpg,549,1,708,56,stressed
images/image1277.jpg,1,346,136,575,stressed
images/image1277.jpg,149,294,307,520,stressed
images/image1277.jpg,239,532,332,679,stressed
images/image1277.jpg,406,389,678,563,stressed
images/image1277.jpg,361,574,441,742,stressed
images/image1277.jpg,630,571,747,716,stressed
images/image1277.jpg,5,595,214,740,healthy
images/image1277.jpg,466,585,599,745,healthy
images/image1277.jpg,481,65,628,236,healthy
images/image1277.jpg,319,283,395,442,healthy
images/image370.jpg,89,633,473,742,healthy
images/image370.jpg,74,477,176,604,healthy
images/image370.jpg,530,348,640,566,healthy
images/image370.jpg,637,227,750,307,healthy
images/image370.jpg,308,157,440,249,healthy
images/image370.jpg,6,2,216,163,stressed
images/image370.jpg,297,49,440,144,stressed
images/image370.jpg,605,1,745,80,stressed
images/image370.jpg,1,242,190,467,stressed
images/image370.jpg,1,507,54,632,stressed
images/image370.jpg,195,466,469,630,stressed
images/image370.jpg,257,311,522,449,stressed
images/image370.jpg,488,575,596,747,stressed
images/image370.jpg,606,577,746,748,stressed
images/image370.jpg,647,379,740,563,stressed
images/image370.jpg,453,5,562,170,stressed
images/image370.jpg,639,116,739,194,stressed
images/image370.jpg,221,2,405,40,stressed
images/image995.jpg,611,304,750,453,stressed
images/image995.jpg,639,47,750,297,stressed
images/image995.jpg,541,116,645,289,stressed
images/image995.jpg,361,83,536,246,stressed
images/image995.jpg,349,249,476,323,stressed
images/image995.jpg,1,322,77,470,stressed
images/image995.jpg,95,275,256,416,stressed
images/image995.jpg,209,163,343,270,stressed
images/image995.jpg,626,525,750,630,stressed
images/image995.jpg,571,631,749,750,stressed
images/image995.jpg,406,656,574,746,stressed
images/image995.jpg,282,654,404,750,healthy
images/image995.jpg,207,605,269,750,healthy
images/image995.jpg,132,681,188,750,healthy
images/image995.jpg,1,545,112,741,healthy
images/image995.jpg,1,1,126,225,healthy
images/image995.jpg,129,1,203,232,healthy
images/image995.jpg,230,1,347,141,healthy
images/image995.jpg,358,1,486,28,healthy
images/image995.jpg,327,330,470,454,healthy
images/image995.jpg,245,455,431,592,healthy
images/image1292.jpg,622,1,745,121,healthy
images/image1292.jpg,1,219,178,373,healthy
images/image1292.jpg,83,44,220,206,healthy
images/image1292.jpg,504,248,678,399,healthy
images/image1292.jpg,1,442,160,585,healthy
images/image1292.jpg,539,532,710,712,healthy
images/image1292.jpg,412,563,531,750,healthy
images/image1292.jpg,307,603,403,750,healthy
images/image1292.jpg,356,88,519,222,stressed
images/image1292.jpg,293,1,444,78,stressed
images/image1292.jpg,456,4,613,89,stressed
images/image1292.jpg,13,1,73,174,stressed
images/image1292.jpg,100,1,260,41,stressed
images/image1292.jpg,685,237,750,394,stressed
images/image1292.jpg,607,414,750,529,stressed
images/image1292.jpg,379,288,495,414,stressed
images/image1292.jpg,179,435,349,585,stressed
images/image1292.jpg,186,598,300,750,stressed
images/image1292.jpg,1,602,153,748,stressed
images/image1292.jpg,357,423,478,548,stressed
images/image1292.jpg,273,83,345,149,stressed
images/image1285.jpg,587,613,748,750,stressed
images/image1285.jpg,376,562,570,750,stressed
images/image1285.jpg,203,562,372,750,stressed
images/image1285.jpg,3,537,194,750,stressed
images/image1285.jpg,18,203,146,292,stressed
images/image1285.jpg,1,1,138,174,healthy
images/image1285.jpg,151,1,338,170,healthy
images/image1285.jpg,355,1,546,157,healthy
images/image1285.jpg,553,2,749,169,healthy
images/image1285.jpg,541,175,732,378,healthy
images/image1285.jpg,349,158,524,342,healthy
images/image1285.jpg,156,171,348,329,healthy
images/image1285.jpg,540,381,741,562,healthy
images/image1285.jpg,369,358,524,527,healthy
images/image1285.jpg,236,348,355,475,healthy
images/image1285.jpg,5,312,96,419,healthy
images/image92.jpg,622,1,745,121,healthy
images/image92.jpg,1,219,178,373,healthy
images/image92.jpg,83,44,220,206,healthy
images/image92.jpg,504,248,678,399,healthy
images/image92.jpg,1,442,160,585,healthy
images/image92.jpg,539,532,710,712,healthy
images/image92.jpg,412,563,531,750,healthy
images/image92.jpg,307,603,403,750,healthy
images/image92.jpg,356,88,519,222,stressed
images/image92.jpg,293,1,444,78,stressed
images/image92.jpg,456,4,613,89,stressed
images/image92.jpg,13,1,73,174,stressed
images/image92.jpg,100,1,260,41,stressed
images/image92.jpg,685,237,750,394,stressed
images/image92.jpg,607,414,750,529,stressed
images/image92.jpg,379,288,495,414,stressed
images/image92.jpg,179,435,349,585,stressed
images/image92.jpg,186,598,300,750,stressed
images/image92.jpg,1,602,153,748,stressed
images/image92.jpg,357,423,478,548,stressed
images/image92.jpg,273,83,345,149,stressed
images/image675.jpg,43,240,221,453,stressed
images/image675.jpg,3,533,191,740,stressed
images/image675.jpg,690,621,750,734,stressed
images/image675.jpg,389,636,682,745,stressed
images/image675.jpg,205,612,376,737,stressed
images/image675.jpg,187,106,312,238,stressed
images/image675.jpg,377,308,477,478,stressed
images/image675.jpg,340,120,482,305,stressed
images/image675.jpg,506,110,739,260,stressed
images/image675.jpg,1,98,133,179,stressed
images/image675.jpg,414,1,721,102,healthy
images/image675.jpg,16,1,377,69,healthy
images/image675.jpg,499,273,644,458,healthy
images/image675.jpg,210,506,398,594,healthy
images/image675.jpg,251,269,297,357,stressed
images/image74.jpg,481,5,731,192,healthy
images/image74.jpg,303,15,465,178,healthy
images/image74.jpg,93,3,277,190,healthy
images/image74.jpg,6,144,73,345,healthy
images/image74.jpg,457,202,683,294,healthy
images/image74.jpg,560,429,655,564,healthy
images/image74.jpg,369,512,553,646,healthy
images/image74.jpg,16,656,430,746,stressed
images/image74.jpg,27,404,214,619,stressed
images/image74.jpg,78,197,307,394,stressed
images/image74.jpg,320,236,448,341,stressed
images/image74.jpg,302,353,503,481,stressed
images/image74.jpg,506,303,726,406,stressed
images/image1288.jpg,568,1,740,40,healthy
images/image1288.jpg,369,1,548,46,healthy
images/image1288.jpg,453,229,573,382,healthy
images/image1288.jpg,589,302,745,444,healthy
images/image1288.jpg,543,89,621,229,healthy
images/image1288.jpg,21,506,145,688,stressed
images/image1288.jpg,216,523,386,713,stressed
images/image1288.jpg,693,610,745,748,stressed
images/image1288.jpg,586,620,679,750,stressed
images/image1288.jpg,444,461,574,627,stressed
images/image1288.jpg,403,627,568,750,stressed
images/image1288.jpg,294,216,439,394,stressed
images/image1288.jpg,274,70,396,205,stressed
images/image1288.jpg,407,60,529,208,stressed
images/image1288.jpg,631,121,745,294,stressed
images/image1288.jpg,1,8,95,162,stressed
images/image1288.jpg,121,67,269,206,stressed
images/image1288.jpg,1,179,70,338,stressed
images/image1288.jpg,86,216,288,383,stressed
images/image686.jpg,530,1,745,150,healthy
images/image686.jpg,532,157,740,398,healthy
images/image686.jpg,310,7,507,142,healthy
images/image686.jpg,372,152,512,385,healthy
images/image686.jpg,256,164,361,337,healthy
images/image686.jpg,171,6,291,131,healthy
images/image686.jpg,172,131,253,219,healthy
images/image686.jpg,1,144,111,254,healthy
images/image686.jpg,601,642,733,749,healthy
images/image686.jpg,468,596,572,740,healthy
images/image686.jpg,533,436,653,597,healthy
images/image686.jpg,1,370,128,515,stressed
images/image686.jpg,60,587,169,742,stressed
images/image686.jpg,1,533,51,667,stressed
images/image686.jpg,318,580,456,746,stressed
images/image686.jpg,174,597,316,687,stressed
images/image686.jpg,221,412,370,572,stressed
images/image686.jpg,146,403,205,520,stressed
images/image686.jpg,15,46,135,140,stressed
images/image686.jpg,383,407,524,575,stressed
images/image686.jpg,668,486,745,635,stressed
images/image979.jpg,601,557,750,746,stressed
images/image979.jpg,439,514,587,750,stressed
images/image979.jpg,298,521,431,748,stressed
images/image979.jpg,202,417,312,556,stressed
images/image979.jpg,10,415,169,560,stressed
images/image979.jpg,290,8,465,123,stressed
images/image979.jpg,172,29,270,202,stressed
images/image979.jpg,1,4,122,140,stressed
images/image979.jpg,7,208,329,380,healthy
images/image979.jpg,22,575,132,732,healthy
images/image979.jpg,564,4,750,161,healthy
images/image979.jpg,471,1,552,232,healthy
images/image979.jpg,648,169,733,370,healthy
images/image979.jpg,371,254,565,412,healthy
images/image979.jpg,337,135,446,237,healthy
images/image693.jpg,1,633,274,741,stressed
images/image693.jpg,129,531,261,625,stressed
images/image693.jpg,368,628,684,750,stressed
images/image693.jpg,458,464,627,594,stressed
images/image693.jpg,646,348,750,537,stressed
images/image693.jpg,3,108,163,278,stressed
images/image693.jpg,111,285,238,463,stressed
images/image693.jpg,176,39,328,261,stressed
images/image693.jpg,360,172,507,363,stressed
images/image693.jpg,251,269,338,382,stressed
images/image693.jpg,340,6,432,154,stressed
images/image693.jpg,620,67,736,242,stressed
images/image693.jpg,516,139,606,228,stressed
images/image693.jpg,450,1,613,116,stressed
images/image693.jpg,668,3,750,39,stressed
images/image693.jpg,4,314,89,390,stressed
images/image693.jpg,279,442,451,621,healthy
images/image87.jpg,1,185,111,365,stressed
images/image87.jpg,72,383,183,579,stressed
images/image87.jpg,1,383,46,525,stressed
images/image87.jpg,123,244,202,356,stressed
